# format: status<TAB>path<TAB>content-identity
# source: local live worktree metadata only; file contents are not recorded
# live-head: fbe77cffbd8d1df5588d220e2450e6fd6fd389d0
# origin-main: 12bc124ee69b524b17cd78ea7186204c5fd935b8
# entries: 218
 D	skills/packaged/tooling/template-extractor.skill.zip	git:d9067f8bbc5e4cf6fb16bf9c6f978a601ad0565a
 D	skills/packaged/tooling/ui-ux-excellence.skill.zip	git:cc1cfc3d1a3b16fb6c2d11ea185caf5b4c5bbc4e
 D	skills/packaged/tooling/web-cli-teleport.skill.zip	git:d41850dea5694cec2e3d44e8f0bec678a3a1b437
 M	skills/research/intent-analyzer/SKILL.md	sha256:083bc4fd399d73af0c9893f5c4699d36ddb3eac1bf341d2f3832301eb093e5cb
 M	skills/tooling/documentation/SKILL.md	sha256:93fd16be0423226eeb771dbd171f37f206eea821ae025a68375b832887f53247
 M	skills/tooling/reflect/SKILL.md	sha256:3a58904c1e03e48ff143eea5cbfad2c4cebfb392a5fa9fb8c3841797736730b7
 M	skills/tooling/when-finding-high-ev-hackathons-use-ev-optimizer/skill.md	sha256:c4a8d91d63252e7aacfedd73a405501bd9b1f36f4469e6e0674d6d1c30080534
 M	skills/tooling/when-protecting-physics-ip-use-tracker/skill.md	sha256:fc31af50a8dd39c7d38265bed1e55c8e5ff8669d2d969aa54a368c5494cd93df
 M	skills/tooling/when-tracking-dual-career-intelligence-use-career-intel/skill.md	sha256:938ed8cb5354e681982719cb5df2d68d51dd0728392ff8b42139666411fcb525
 M	skills/tooling/when-tracking-financial-runway-use-dashboard/skill.md	sha256:40c5f431e27e75646e8896524a0d26f3409d361545f2675ade3678b582d9e58e
??	.claude-plugin/plugin.json.disabled	sha256:cff99fa060129b432a5756f187eb65fd5c79fc6ee0d4895348aa0e42c56865f7
??	CLAUDE.md.disabled	sha256:41e5738879059a8e2d6950996836bec65551ab0134bdc31776efa156b7625202
??	cognitive-architecture/storage/cascade/cascade-1783784892.json	sha256:b3882a3d16a1991ec4fd67a15ec564d84a325518e93a6f12e1382e2373f50d33
??	hooks/retrieval/	tree-sha256:736f9b57837c222fc0c0813334cfcea66901bb0e60ad57eec5c5d0a853636a57
??	library/	tree-sha256:dfd23a25a35c9c258586e1cc290b90318564d6a70b43ddccf47f6a82d50b9b55
??	migration/	tree-sha256:40da60951121930d976cb6ffd09fe4b6b22cc82d827e76c6a31ecf7c398330b5
??	skills/packaged/remotion-video.skill	sha256:e2e62e187a1e5a7bb40d1c99deddf00de7479c73659bb653e603fbbb949dde16
??	skills/tooling/remotion-video/	tree-sha256:490bb8edf07602aab5ca34603049b3295b231fd02de0a21fd7265afcf1f17700
